month,industry,pd_true,lgd_true,amount,relationship_years,capital_pressure,liquidity_pressure,sector_pressure,offered_rate,pd_hat,risk_only_rate,agent_rate,agent_ev
51,telecom,0.0019414124762182992,0.3453277088079857,4.75075669983529,2.570486339284348,0.7976824291295819,0.6343999993890171,0.5549962612657525,0.1713908967259775,0.003353424106133054,0.1675000000000001,0.20000000000000012,0.0025203499367344685
58,transport,0.0011177990493528521,0.2086872221643904,16.96202615371541,1.4386054375396733,0.6647143293028539,0.16880590515368435,0.5445431518983659,0.16448047646537423,0.0007504970095922993,0.1750000000000001,0.1800000000000001,0.07184441504532132
59,services,0.0010732421749608636,0.27914025165598494,5.056972431982642,3.069949812636241,0.6371660590050559,0.4501608207738485,0.6011381685161173,0.16418383776100162,0.0013600055522211437,0.1675000000000001,0.19250000000000012,0.004581857673364524
51,energy,0.001604406724159781,0.3288673874555604,7.826814967051913,3.52997479541798,0.48127885521964564,0.4540602611902864,0.14294065061247446,0.16463796100659508,0.0030508549140385232,0.1750000000000001,0.1800000000000001,0.1778748039113449
49,manufacturing,0.0012334871015026168,0.33047306597734316,5.87548093725212,13.735527040716754,0.5918968758613329,0.594761014740606,0.19808605653409717,0.15068445810707046,0.0009714458838173665,0.14750000000000008,0.15500000000000008,0.14998576637542105
51,retail,0.013590722755239317,0.5212057673444361,21.235341373249934,2.959189754148256,0.5772181047428468,0.6534013344870614,0.26416247277838356,0.15963550899637674,0.007781058402032113,0.1700000000000001,0.1800000000000001,0.1488424950973729
55,manufacturing,0.006630682758622996,0.34020059196760233,20.02912274543401,5.567192740338391,0.627183748765625,0.3831910594090766,0.37415562648480244,0.16370500322821924,0.005690269637343264,0.1775000000000001,0.1825000000000001,0.7215248807000424
59,telecom,0.0030820865704738816,0.29456223287260336,7.518986528751629,6.347744026043506,0.6023738218134813,0.2358187871754698,0.5627409906170199,0.15503537322772357,0.004292888341016075,0.1650000000000001,0.1675000000000001,0.43617428801894836
48,energy,0.0017671154796859584,0.23151662000039774,10.519473129219563,9.300443070936389,0.6862152766158507,0.6595898458916036,0.44330595609797274,0.16995207401647605,0.002203762201255007,0.1625000000000001,0.1750000000000001,0.02571538690305061
54,manufacturing,0.005618466326531189,0.3738805209431487,8.11150272115541,4.128055492786126,0.5994716544301508,0.3615455125284415,0.2851459492664264,0.16680376068277963,0.005393289649694184,0.1675000000000001,0.1875000000000001,0.004742441107872442
56,retail,0.004170344164680703,0.38369719382947526,3.092164933523782,4.640821715722005,0.6292067309472186,0.36780344070843496,0.31446653635754374,0.15927185649833947,0.006568770109384451,0.1750000000000001,0.1825000000000001,0.009822956967156996
57,services,0.006973467056837781,0.3574189235881159,9.351949296746369,1.764505000570943,0.41253190784452776,0.6229887707422411,0.8770920326106244,0.16200884367815477,0.011275208896465164,0.1675000000000001,0.1750000000000001,0.06907290591286765
57,energy,0.006119747195988797,0.3836064271692951,9.750042573040687,8.295482777782793,0.6292502285861628,0.38328982238127557,0.2934569556051159,0.158598846968877,0.0076050037983671345,0.1675000000000001,0.1725000000000001,0.22983967574736036
54,transport,0.01506384523618884,0.4904991436005132,5.85100082870253,2.518728688226278,0.2818240356900932,0.6697977736879992,0.3534010086325495,0.1698122616012801,0.01330559343410643,0.1700000000000001,0.1750000000000001,0.1711324503582059
58,manufacturing,0.000814563614780483,0.3168424151672482,7.668138841317282,2.025610267506986,0.3065844225060881,0.3330234490156545,0.17718858368557824,0.15037727077486474,0.0017491932759546764,0.1650000000000001,0.1650000000000001,0.3811437719301047
54,services,0.0009352777041620369,0.2489912486336007,40.79620288692731,5.846075333340137,0.4111826808162841,0.6839199122350766,0.6924691954231513,0.15573586723847246,0.001432988351499412,0.1625000000000001,0.1750000000000001,0.1667353272540708
48,transport,0.0032143466000116292,0.3411160366428061,12.785866157463627,8.082204844516625,0.6319353276264862,0.40078097912193833,0.5194785497881638,0.15673067815016348,0.0017432053696247883,0.1625000000000001,0.1700000000000001,0.14731269495432608
51,transport,0.00947614836266869,0.40770756045170364,7.024284738500899,3.3430631768946575,0.464159211796601,0.39650665377182887,0.5416361269740387,0.1628484423378727,0.010554482603846522,0.1650000000000001,0.1700000000000001,0.24439340631145812
55,manufacturing,0.000682851439123336,0.26060254023564183,3.8280793344287316,3.9097752065200693,0.6397067870577064,0.5688551995326814,0.2520684715805782,0.16196269483328343,0.0009342769936895775,0.1625000000000001,0.1725000000000001,0.049172251002025893
59,retail,0.009974015453010927,0.46276486166930747,4.352034788424018,8.185577487950557,0.35929040031991855,0.37506426598994214,0.20784065942357619,0.1491299195815311,0.009105355054037905,0.15750000000000008,0.1600000000000001,0.0817605227962941
57,manufacturing,0.014744683635987117,0.41337912192102877,5.969110985135175,6.466826764716191,0.3929117459589959,0.2247357567563987,0.27799043819892977,0.15879490055861997,0.010363343296848347,0.1650000000000001,0.1675000000000001,0.10671300428193087
56,manufacturing,0.00708215093710333,0.24495684349356778,14.473897175189848,5.407092169948979,0.4372331604339954,0.6566879717146346,0.12326532651275066,0.16220300498775359,0.004989781681266603,0.1625000000000001,0.1675000000000001,0.2863664752873896
48,energy,0.000580439437858623,0.21453252178211343,3.810674410655817,1.8222224650250582,0.32898790279976076,0.6315192246473994,0.3890255831128732,0.16406077003692074,0.0010148962795052195,0.1625000000000001,0.1625000000000001,0.1784118792342023
57,manufacturing,0.0018760978126512184,0.4495657761769702,9.883931648618729,5.1235063669317515,0.5396804121517745,0.3912160632014819,0.4179358290459515,0.16969455887190873,0.003490441830491214,0.1675000000000001,0.1700000000000001,0.7804572401999975
50,retail,0.004962711687822828,0.3293165095080577,5.577147806102487,12.904982599503311,0.633042566989512,0.6682200489139373,0.12408202297805976,0.16075231425524267,0.002491305140018306,0.1600000000000001,0.1650000000000001,0.1947750376801704
49,manufacturing,0.018290234790396404,0.46775774611243276,4.282088245248293,10.921501419582082,0.6736442904435268,0.6954524484037519,0.19114530257879309,0.17250492432076545,0.014865296122937357,0.1625000000000001,0.1700000000000001,0.02870920674378116
53,services,0.0008970637561119731,0.16119745633535498,10.44396348847273,3.959035307879052,0.7720623264771559,0.4446377587960674,0.5511588071478122,0.15435585723894546,0.0006574109270499798,0.1650000000000001,0.1675000000000001,0.6478410683650223
56,energy,0.0038243612539380694,0.36402377652550666,8.029941364077146,2.9357453189209393,0.40899138193855666,0.3419160791554623,0.3538986403134082,0.16253191764532346,0.007338978904297629,0.1725000000000001,0.1800000000000001,0.08507630058797705
54,energy,0.037741878093408364,0.47283367962700307,6.033079554134575,1.541927461756248,0.5689408137422786,0.5520906499754326,0.24826606860013756,0.17503081070946555,0.04085295864779455,0.1750000000000001,0.1825000000000001,0.16617322011164654
58,manufacturing,0.0008145491041726822,0.2885958017088577,14.350186528476302,1.6628719966158991,0.6011568994828197,0.501424329157776,0.1126925550736648,0.17124826992643252,0.0012067088185892963,0.1750000000000001,0.1825000000000001,0.0569061589317658
49,energy,0.0005610710406374613,0.296082022803279,11.19183132013942,7.385249632251857,0.7069864393652117,0.5286874019031113,0.5476956160846613,0.16105731883330032,0.000985578416518228,0.15750000000000008,0.1625000000000001,0.5998295391474006
48,transport,0.004127282963271814,0.32288725752362185,6.182579335041229,0.6746059858691036,0.711903486528594,0.9144183826889782,0.30742640948063643,0.15326880118666125,0.003956238142496654,0.15750000000000008,0.1625000000000001,0.3185765602587251
57,retail,0.0029313186501569717,0.4325267977667793,13.400346034152205,1.488845968073946,0.539367670821229,0.22964159920164345,0.4675604199040535,0.1606735214283311,0.0061470956801184,0.1675000000000001,0.1750000000000001,0.2824773308117351
57,telecom,0.0071542053853075665,0.3948460487555269,10.295136927254662,5.187320493026199,0.6473461898760082,0.5399433531012343,0.46506570268790876,0.16771018938041907,0.0070927857151925735,0.1625000000000001,0.1675000000000001,0.12986464232199613
54,telecom,0.0005227877878510798,0.22666773265279838,45.16615003340805,12.809881999653166,0.4692655312500766,0.5709301710874413,0.6595956741104108,0.15544676666147672,0.0005328831981464709,0.1650000000000001,0.1700000000000001,1.1476627556482466
59,retail,0.0003607093727971483,0.3206657909009979,39.49739508403582,5.393038895526017,0.42002049300959615,0.4046456021430944,0.5030665849943003,0.16189302485936474,0.0005163132830891461,0.1700000000000001,0.1725000000000001,0.6383885149804264
56,services,0.00037741261084523706,0.28872842854561176,16.839967869853442,0.37126511247269667,0.5220118146496089,0.3551590838002359,0.7209199759476288,0.15504456831413943,0.000783772309854486,0.1675000000000001,0.1750000000000001,0.45848831881621344
58,transport,0.0004479453524648402,0.39442598710379456,21.74322486883247,2.384802411081369,0.5244247439953662,0.11451557710914234,0.43037594293866,0.166707030302132,0.0003955021657899522,0.1675000000000001,0.1725000000000001,0.7594277798007366
59,manufacturing,0.0018533175985875803,0.30144191571921,11.722018849287245,3.6629837554708304,0.44943063464550254,0.36805482154699476,0.26782127795339683,0.17046269573259643,0.002057831881835939,0.1750000000000001,0.1900000000000001,0.062116106080082584
53,transport,0.0024358057517737623,0.29336632251670486,11.702805455229848,2.6345928842836277,0.6318143841434125,0.4548761791570941,0.6113282788427723,0.1542676242031655,0.0026765243747603495,0.1675000000000001,0.1750000000000001,0.16944413215875231
50,energy,0.0007258921439228048,0.27451621923294833,2.7833349214015612,1.371700499279479,0.584348895727915,0.7756663313522568,0.3223911200960902,0.14889826235675788,0.0018124871541089355,0.1650000000000001,0.1725000000000001,0.040296091428001266
53,retail,0.0003462427918493781,0.32432107222515266,33.2844867017732,2.0713221355644524,0.6347299785890826,0.8347564282889852,0.37780763690131036,0.16780624380021245,0.0004541746618816062,0.1725000000000001,0.1875000000000001,0.2017412924760872
53,telecom,0.0003149249443496137,0.30721213842722583,9.469360695092941,7.247448513840205,0.6618670684109972,0.5907861296935634,0.4729541130019742,0.1601819383209878,0.0003197165359745465,0.1700000000000001,0.1825000000000001,0.1599619484538404
53,services,0.0032224162734001264,0.32092738991950626,20.599028069634144,3.5184357741381524,0.4170855548091955,0.6272498756531586,0.6189319340964747,0.16805960001495804,0.0037694218612746963,0.1700000000000001,0.19750000000000012,0.010543818163712432
56,manufacturing,0.0038201678742986,0.3231237913995002,4.45986044912093,1.820457037067724,0.46368395243297134,0.4565061014894295,0.2016972614498601,0.15716303096618528,0.0028010554042979313,0.1600000000000001,0.1600000000000001,0.19045798926092158
56,energy,0.016379610688768108,0.4366021761045328,8.428868038318672,5.086166379539873,0.47358080434706035,0.38864152842719607,0.2964480230898114,0.1701009749784782,0.025839925393898903,0.1675000000000001,0.1725000000000001,0.24536788728317796
49,energy,0.0004417949706998274,0.30746323691863076,4.161547003585599,15.106898314908658,0.6437700797299253,0.6415819448988984,0.4561484242147451,0.15403592740290795,0.0004468300917789019,0.15500000000000008,0.1700000000000001,0.04098209279589121
53,transport,0.007440038846229555,0.34203537194658123,45.17651088988609,1.3391938177051403,0.4498992102288733,0.5028320684539503,0.31963101944498773,0.16697690639100854,0.004132965964034747,0.1675000000000001,0.1700000000000001,1.9563140669105017
52,manufacturing,0.0007494819138162967,0.2233612427592573,8.94849937734391,5.853770484785558,0.663427759493859,0.5383535389861694,0.14637468685406652,0.16302664695243746,0.0006842902341465204,0.1600000000000001,0.1725000000000001,0.07753806815970275
59,energy,0.000585296216733534,0.19474476686955036,8.888328874024609,4.679641970807858,0.42602723135398146,0.5011570785018373,0.44008656397549484,0.14905322096057338,0.0010290076914069332,0.15750000000000008,0.1650000000000001,0.14369044991428817
58,retail,0.0004399264401269721,0.3270450090340404,1.23184735020294,2.1658571739899397,0.5509829199294338,0.29785809304706024,0.46165810816848035,0.1661774817729378,0.0008090475598841021,0.1725000000000001,0.1725000000000001,0.0864466222393221
56,energy,0.0006427728510125356,0.2873463884453138,1.2770010579827629,11.09381840658164,0.5680267879984072,0.4495321817481092,0.6173329917822765,0.1601132968595397,0.0011945875256815606,0.1625000000000001,0.1750000000000001,0.010186866262025272
58,transport,0.003924011949213281,0.37840512429463746,23.45818104836983,4.084633209149253,0.3893008626695532,0.19661567564976157,0.4783502651967234,0.17102001489574842,0.0025072647963335784,0.1750000000000001,0.1775000000000001,0.5826819615392683
55,retail,0.0007024409894121054,0.3428349177501425,6.358994413136145,3.3533738435906617,0.46436314373444154,0.6305798222566934,0.2665512510178001,0.14263622984194516,0.0010506818820345905,0.1600000000000001,0.1700000000000001,0.01957856437203381
51,manufacturing,0.0003993181091703625,0.2465076535133833,14.950793686356388,13.885009046306733,0.4467835249055645,0.4382422726873009,0.3471348250442071,0.15658331865842068,0.0002814054468736046,0.1650000000000001,0.1825000000000001,0.0382076891897623
48,telecom,0.0014958050689271721,0.23578741235019787,11.64183816872443,4.831892237016525,0.5923089506402123,0.6722100002376759,0.3963847952167514,0.16145786434857484,0.0016785286352016412,0.1600000000000001,0.1675000000000001,0.11556523926636832
49,services,0.002576171679410587,0.1481021815991992,4.943118501795709,1.3923854850510753,0.7311771173481694,0.6072591250454159,0.6911894643051628,0.16019330701048815,0.004041912429820503,0.1625000000000001,0.1725000000000001,0.16255677958464604
55,manufacturing,0.006300019536822354,0.35733205795416884,3.055890297634987,6.071737324795805,0.5584593052008335,0.5002620934859202,0.17284290682389936,0.1557378209128874,0.006490903477634967,0.1700000000000001,0.1750000000000001,0.045649733164275036
58,transport,0.0034069424416750455,0.3014586514449323,11.199913423141224,4.873496848466977,0.5500834243453022,0.3497169757673658,0.45251297570557536,0.16918149468643773,0.0021669791139317684,0.1675000000000001,0.1775000000000001,0.15429486471044546
57,transport,0.013156034280701716,0.49616761942204457,2.2728978242533224,5.178714076071047,0.6740925831091085,0.28786003719029296,0.3090506733980304,0.1600566514492351,0.006903536846718096,0.1675000000000001,0.1750000000000001,0.039333954576130835
57,energy,0.0002945301061003441,0.22587369257669906,1.5735426725118011,12.399668779247689,0.4054107434539316,0.45783019212449033,0.2558414552274851,0.14701303575512978,0.00042896922250344597,0.15250000000000008,0.1600000000000001,0.022509798070278367
55,energy,0.004508106060870788,0.31166832000769684,11.304600361242265,3.953127457987047,0.5486478697664889,0.5315367126324475,0.18937392351299104,0.16192120397460463,0.006269523942698524,0.1650000000000001,0.1675000000000001,0.32942598554255226
50,retail,0.001250070781298212,0.5476919888168128,16.409873752364156,2.9678665925334595,0.7030453405226765,0.6853838746343452,0.5695327744608576,0.15964634866760596,0.001930534367680635,0.1650000000000001,0.1725000000000001,0.36982895864690285
57,energy,0.007057677901382165,0.29724029825087106,2.4907149798722785,4.8631446546735155,0.44071414867512004,0.5674259830967049,0.33269771387096136,0.17091820607895347,0.009399111557050952,0.1800000000000001,0.1850000000000001,0.04417064837309748
55,manufacturing,0.00181673117596626,0.3486655649443692,23.12554900502337,10.491456081413329,0.48279281582509337,0.3737498826916787,0.2999451513972041,0.15241239726826603,0.001128171326682047,0.1600000000000001,0.1700000000000001,0.14602320160574422
48,services,0.0003001761045429544,0.2597194807822407,4.849499947103795,10.988413362677493,0.5794069597736187,0.9074958620755429,0.4875774478178866,0.16032167545036605,0.00030432552426092085,0.15750000000000008,0.1725000000000001,0.022142398569072342
50,retail,0.00826903233779633,0.6253268243535823,5.62543173093848,4.348430030616756,0.643059869814366,0.7381343424325616,0.4458847672986436,0.16549379354520471,0.010717248874516864,0.1725000000000001,0.1850000000000001,0.007154231710185209
49,transport,0.0016516894408415217,0.31167180064625183,7.560927009222795,5.2261591973673545,0.5280320041346209,0.38681159026333983,0.5318875694035093,0.14463448539962065,0.0013081249268283156,0.1600000000000001,0.1650000000000001,0.17978871506765165
55,manufacturing,0.015779630039803046,0.3833158501388814,52.90150718397476,0.4858675085657607,0.5983562606882368,0.686824905975338,0.4994821796800939,0.17711771381785785,0.02154691313430747,0.1800000000000001,0.21000000000000013,0.013292080575566615
52,services,0.001631801503747922,0.3532127575787115,4.33885803268867,9.852292939688859,0.6649216195858897,0.40739075253489043,0.5743594677740995,0.15748457342308164,0.0016637648926300617,0.15500000000000008,0.1825000000000001,0.006332346112048455
55,telecom,0.00040639609183744103,0.2275589895292076,10.761823493029727,2.7933694634190975,0.5087697376375354,0.6358745087866775,0.5891482567857355,0.15136297087676798,0.0008057085218586745,0.1700000000000001,0.1750000000000001,0.2370101291087379
57,telecom,0.00326315260647975,0.3082644062611402,14.952112922067839,1.8074555208723435,0.6202652768462553,0.39319706660939585,0.6767469486340869,0.16148797886241156,0.004008183932744959,0.1675000000000001,0.19500000000000012,0.009464897753360122
52,manufacturing,0.005417447195419656,0.35256122042766513,2.483592384405655,4.715457448268952,0.6653603596669435,0.48115412583347905,0.3511548186249827,0.15795187820787682,0.007405782542116891,0.1700000000000001,0.1800000000000001,0.013057282765966833
59,energy,0.0006927053160847186,0.19796984928869393,3.3766069649127055,1.8379711958067448,0.5900949660805406,0.1940655787296937,0.4230593843792019,0.160117836565614,0.0013896402628416034,0.1600000000000001,0.1650000000000001,0.05666852439499437
50,retail,0.0030559561366368952,0.3759962117853676,56.97946309479199,3.3435713876638835,0.6620497366849005,0.6592464890949417,0.33554130303915986,0.1686251189429635,0.003536369508835153,0.1725000000000001,0.1825000000000001,0.3609039002872627
48,telecom,0.0029505086359222885,0.3773168473439776,10.048047144799432,10.385980374086978,0.7359353932166339,0.81038910100145,0.6039380277240994,0.15119058435106586,0.003270017197216094,0.15500000000000008,0.1725000000000001,0.05351560456178973
57,energy,0.0016410604194612185,0.28833436766140663,6.224235993352858,3.758675812563991,0.5000798689314332,0.49158999705442485,0.2675586860693924,0.14818181234458822,0.0020018508142957327,0.15750000000000008,0.1775000000000001,0.005845355673781084
52,energy,0.0015943690936592147,0.33814377733993123,6.745386870438104,4.321462285399695,0.5648537469211885,0.5498076035017221,0.31589607806886605,0.15673652711269082,0.00318997308907474,0.1675000000000001,0.1775000000000001,0.036803800716300045
49,services,0.0009423339596502891,0.2713243714705687,8.993484759511345,2.823174272590603,0.5681927569481203,0.5676544140966926,0.7515544372957444,0.1513968254575599,0.0020077840948268264,0.15750000000000008,0.1600000000000001,0.3527671311753696
55,transport,0.002890197741077912,0.32771982007850936,1.0776240701655575,3.582468780942825,0.625559416591463,0.40898793619108287,0.5707371057809507,0.16046435264342146,0.0023673104802433417,0.1725000000000001,0.1750000000000001,0.0158945895225806
54,retail,0.005348797487283611,0.4762558346606246,8.3870235355886,1.796137279326715,0.5849354960339287,0.6601172665802045,0.512286747660802,0.1593536833995564,0.009045981934368256,0.1700000000000001,0.1725000000000001,0.3726164779527253
55,energy,0.0011055356456686877,0.32375934655799243,48.2614524201903,3.8055188242662226,0.37306291082343823,0.3411691741208289,0.27832487351051294,0.15571638313919817,0.0013389731484397059,0.1600000000000001,0.1750000000000001,0.11347613317907873
49,manufacturing,0.0037794106515490786,0.22733588641460262,0.7461525306225147,3.2785444081114403,0.5788929107474465,0.5292600771271089,0.5267125562379422,0.15456964792614797,0.004681477390514638,0.1625000000000001,0.1875000000000001,0.0014857821967842924
48,services,0.0025569669804869446,0.3227704653850896,1.9625631262297107,3.8882958665274816,0.5494757579948465,0.6771029540814677,0.5861158933765264,0.15581268669918708,0.0031967403528190097,0.1600000000000001,0.1675000000000001,0.012188931762457292
49,energy,0.0010589774655573308,0.3516520444234452,1.4555604418168575,3.5654134046145023,0.9219615054542285,0.7795906965858578,0.37332703127828304,0.15844856847484232,0.001877168613217411,0.1650000000000001,0.1750000000000001,0.01582226705636884
59,manufacturing,0.002643911706741245,0.328316076591163,2.424725491577896,11.672648691858628,0.6239621997491622,0.25990894041396695,0.09847109458787315,0.1733644787152972,0.001481451100496228,0.1625000000000001,0.1800000000000001,0.004821699947631838
52,services,0.0017255002137009144,0.391433147541146,8.33791168959739,6.399014257317897,0.5117800584400112,0.45403411646473607,0.5869775134509917,0.153926219411608,0.0017899393871549949,0.15750000000000008,0.1700000000000001,0.07481353943247544
51,services,0.00983953997886407,0.32837847512350493,3.009450890977044,1.7391845698280075,0.8272055251174696,0.4487844060656981,0.618221675555684,0.15368172563835678,0.012466814777784564,0.1650000000000001,0.1725000000000001,0.024143715786033058
53,telecom,0.0038007888496388808,0.3497611897638679,10.833957678595423,5.686663715943402,0.7958133191515246,0.3822100022473154,0.6328129901122119,0.1611513771615924,0.004067309353041951,0.1675000000000001,0.1750000000000001,0.16450975845266244
56,telecom,0.007022026973593745,0.287073756875511,6.249218644331016,4.409337227632787,0.7624071238971687,0.4840179636262735,0.48443367598770065,0.16295218265838993,0.014524974034151475,0.1750000000000001,0.1825000000000001,0.09184892648069878
55,services,0.007616658484696535,0.2690933943229009,10.611442663889648,3.0977112045047837,0.7694792914408821,0.5656484062385534,0.7370699188527798,0.1665042748956185,0.0081085890164543,0.1750000000000001,0.1850000000000001,0.04569649363646496
53,retail,0.001075892860485137,0.3834319686793727,12.96065814198398,3.5838204843463717,0.6587398239765367,0.8058365921123559,0.4014901893011227,0.15161114723632196,0.001460580427069733,0.1650000000000001,0.19500000000000012,0.003087201700437987
50,telecom,0.0004126331697983512,0.2245193820756998,5.196681716751422,4.57576811131442,0.48481577181475816,0.7209150092960466,0.6020510072530686,0.158235992601405,0.0006140597387885131,0.1600000000000001,0.1875000000000001,0.0013859995650715726
55,telecom,0.0005504516714382806,0.2640058386862396,25.64794580883072,12.206316367253613,0.551093897462896,0.5138925916336154,0.6073503323374932,0.15231074756751645,0.0003930295676917123,0.1600000000000001,0.1675000000000001,0.3339635602706611
50,manufacturing,0.0002665584004151072,0.15152859610591837,5.900709416389863,5.978351790290459,0.5033373834557013,0.8621382171943015,0.13704169300218466,0.1617927608399068,0.00031972471404077677,0.1600000000000001,0.1675000000000001,0.05401392738600753
50,services,0.04360935594056513,0.3474172965005835,4.601905150518466,0.571745916267909,0.7272416578980475,0.6802492978032957,0.6669822032058357,0.17553866960650358,0.036375928575470784,0.1775000000000001,0.21500000000000014,0.001454677615003401
48,telecom,0.00199964779158899,0.22101307242319335,12.200561439633189,2.9795066122772402,0.5211114397746244,0.671814734654896,0.6218350803908235,0.13469392350977075,0.0024757348496731706,0.14750000000000008,0.15250000000000008,0.25192909242434514
54,energy,0.000257490198801246,0.23078692154403596,11.522735534900926,4.641874609964658,0.5374554354531923,0.636776106481757,0.3885962551964817,0.15330682592631437,0.0005777884673961376,0.1700000000000001,0.1775000000000001,0.053616016798336524
58,manufacturing,0.0077686153121585035,0.3289464482085807,6.779019722802254,2.0825609780513012,0.44255300999761005,0.21931163377436064,0.1999452559476151,0.16743107837272211,0.008272588423877344,0.1725000000000001,0.1850000000000001,0.037113102501128516
48,energy,0.0034397098377377784,0.3605463928007488,1.3368193543317493,1.1383305661831864,0.36630156918993206,0.6107152329830305,0.5086317439630501,0.14794702196217005,0.004577644561809857,0.1625000000000001,0.1675000000000001,0.04009341429794383
49,transport,0.013097859411308413,0.3838179600140176,7.842610571315532,0.8212494277398195,0.6498278615232771,0.667297066173416,0.594289567437226,0.17314109647567927,0.012362587959383045,0.1700000000000001,0.1750000000000001,0.4935587633458565
