month,industry,industry_idx,revenue,ebitda_margin,leverage,interest_cover,relationship_years,repayment_score,previous_accept,market_rate,funding_spread,liquidity_pressure,capital_pressure,sector_pressure,pd_true,lgd_true,amount,tenor_years,reservation_rate,offered_rate,accepted,default
33,retail,2,47.718864758159874,0.12719142867860858,0.3225162566666702,4.510484407013021,1.7651130520221194,0.6552576610679531,0.26839298568628717,0.08774263874832142,0.01834762270720511,0.30397840458616454,0.42594978354464863,0.27606349029806465,0.0007185331622385603,0.30844335845614346,5.816737580417253,2,0.12607060510662968,0.1319565011539175,1,0
53,energy,1,308.11730325522785,0.29660359490536475,2.0965582822559483,1.5789540223331384,1.4218376406413487,0.6108140153265038,0.757262373550442,0.12727616096090358,0.006055462442613002,0.6311324395835756,0.5350546782031187,0.19570651695489705,0.007645754957662329,0.39413446630389887,23.539255493093773,3,0.15384956180763526,0.1622396269259879,1,0
3,services,5,11.755397334034472,0.20933004154430193,2.1215413783019663,3.116629843268452,5.244439551693977,0.8505333702658585,0.5227708118553145,0.09366640772041807,0.01806380151137396,0.5081263060810185,0.7349140730975536,0.6252542250416299,0.002540754645533686,0.407725453677625,12.78057385646538,3,0.12701060738340195,0.1422247833333826,0,0
51,retail,2,85.88393306257655,0.2938611270397463,3.0645403790317727,0.31654929954663524,3.67231621320146,0.8310723419890906,0.8480369668742351,0.1211373034279976,0.008182633463511202,0.6976108506146247,0.5119349428022327,0.45330210094758533,0.01889887807191116,0.5659597810321525,10.631862388549997,5,0.1655767083443506,0.1554681373502078,1,0
49,manufacturing,0,206.96469849317646,0.26652494300321844,2.680519747036554,1.0831225760885106,2.764149425229764,0.7426430670293067,0.6167469886074068,0.11516246939719961,0.009520406414588652,0.3908346639604615,0.4647612484039071,0.3416619211668055,0.007364532634931907,0.405648146741376,1.5442320339468398,3,0.1519743789563832,0.14935711304414442,1,0
16,telecom,4,52.35203043190991,0.2051515927018278,1.0857433217930708,2.9826127849897914,1.135215910655199,0.9890567427752612,0.4743613673764577,0.10966636245540831,0.006882880928273764,0.4572844440947447,0.11095876355072076,0.6001771916955305,0.002047621720050722,0.30331274037528355,2.404559355572115,1,0.14183111353034322,0.14715184771870465,0,0
37,retail,2,281.12524218727407,0.16042217759065075,1.864785384816511,1.1978117023539308,1.2511822990430475,0.7516655898012363,0.3353787963834025,0.08889405413348409,0.013567679623887663,0.3863445232764725,0.4867155815602515,0.3524249858283024,0.006412453714006656,0.541984537958607,3.097258173121551,2,0.1293185869386036,0.14024036300191686,0,0
9,services,5,31.160797172743774,0.36912858972964724,1.8630889074543966,1.7031151072102944,4.480996026724766,0.8629027720664634,0.8881200374041679,0.10892096890352916,0.016951097357403955,0.5282528498128143,0.30151881161004557,0.5560717284404078,0.00567637480079454,0.30661059010665304,9.931685921217184,2,0.16318095540612954,0.15673282320141,0,0
45,services,5,186.61525407709433,0.03760998658400269,2.4191140582907265,2.9576421919406712,7.154708506038448,0.9693605440625336,0.6465602354916736,0.10578400790693744,0.018949867406809935,0.7023817991639427,0.48673173866937813,0.9802501152405059,0.003275065914634806,0.38057228909695723,3.1816692839656064,5,0.16355060337438732,0.15477408476285312,1,0
42,manufacturing,0,152.6956368248788,0.16612299493093155,1.1378399859551198,2.4601331439176186,3.2710117052536547,0.8916744532245229,0.9201897982324116,0.09906538435883551,0.018055947377323352,0.6890594423480619,0.437589600339784,0.2032976359360037,0.001576848126907826,0.30084323052130174,4.629354339569742,5,0.1458442688897906,0.14278103855241706,1,0
21,services,5,53.10904342439232,0.06756733330262032,2.047031763541416,0.7993209849620939,4.676520125803245,0.7369300650855939,0.7141517255575097,0.09962410505523164,0.007808027472473056,0.606851059510753,0.2531122448450387,0.5500838319886228,0.006432228817987402,0.2925221432218961,4.385586507795915,3,0.14036311671584828,0.13406914206718407,1,0
4,services,5,15.423255501969805,0.18935937866362457,3.0755165213309423,1.684958704507919,2.0885678415686018,0.7635530233523479,0.9364445484389737,0.09330668331448058,0.02082557839373329,0.625132469416646,0.509151590234356,0.3638342322501917,0.008179826292981498,0.3974937574945628,6.738969118150588,3,0.14883803832701337,0.1423346207483269,0,0
58,telecom,4,23.301775603156297,0.20853712293914137,1.5963589798351643,0.9409546515744709,7.263448102451549,0.7316549555327921,0.857187634333494,0.12258227884585507,0.006813800947269373,0.33910455638876097,0.6563063134787359,0.473509360828436,0.0033297161644200153,0.2512054345108609,6.9339573808589865,2,0.15136892999989426,0.1638008161254295,0,0
26,energy,1,7.4442429512644726,0.1285656883958583,1.5635901194909245,3.7302819639499556,6.314120814753706,0.8771094584256319,0.8906118404777007,0.09029866395652537,0.009492220548679688,0.2046518376683709,0.3216680060388252,0.18483851457396389,0.001133491977333846,0.22069154173214406,15.292132577330007,5,0.12363312251152805,0.1339846467648788,0,0
53,telecom,4,90.47082631137516,0.1345825608957737,0.6641633881886545,3.7644118095596077,3.3801358529258456,0.7125851895186807,0.7183137497149756,0.122759419559991,0.006947960018303006,0.41142919264543243,0.6067399568438328,0.5943126924308575,0.000779851811042682,0.2060004204716512,5.150296417528724,2,0.15887772447660065,0.16019270492157772,0,0
40,services,5,81.70828732752443,0.07435118800970866,2.5204808019336564,1.5109261426763896,2.326045060660717,0.9061989184346031,0.48893929611360615,0.09448504388271356,0.020237263832449982,0.5303705289517278,0.2267688554842625,0.6603001663691029,0.007072566401581083,0.34703004455881414,9.87619664821891,3,0.13737190232798255,0.1472795421092373,0,0
46,telecom,4,58.401106359146006,0.2161529812077054,1.3476272630884767,2.836266342805774,1.0615284251539356,0.6430332426848044,0.7756400056517962,0.10832476496658171,0.01289977863191851,0.8483936722366864,0.5449894985087052,0.5672646491010878,0.0028336414158750198,0.33550001843616173,4.279647718625683,5,0.14131897171699076,0.14051236987224508,0,0
45,retail,2,49.19014164850459,0.14269355284758417,1.1580197557507814,3.8291025127636242,5.204928305910496,0.9083084541678276,0.8626445408765843,0.10948918492603406,0.01175627664139532,0.5680465484118057,0.43026888130655283,0.452002463934311,0.001314491581590943,0.33262214863756584,7.564313232953692,3,0.14841037322877543,0.1505108635390887,0,0
11,telecom,4,173.11445836349637,0.2137930408621282,1.5474405111756282,2.2992180447126946,1.7679665026961722,0.7147130689098563,0.5340314137852326,0.10509273860891302,0.014411940953282982,0.6909021246773464,0.35813631602499146,0.6791561304673517,0.002650727385973168,0.2819539775286305,10.269451779057793,1,0.16148248483396083,0.1388163477940134,0,1
21,retail,2,70.32507654005389,0.13809843440259664,0.7822457614105588,2.0079625744314056,1.5631849253364516,0.7063133826562418,0.660053380152356,0.09725071680823533,0.005198437790334304,0.514326959164159,0.1782989927085228,0.5367996327162489,0.002319223847623615,0.4266785158572554,0.9180345847444761,1,0.11984823762099667,0.13258903853424187,0,0
28,energy,1,34.07457879449272,0.19977348977380566,2.650299933950057,1.191841293927263,4.805252770014645,0.9316540341720794,0.8615710354083463,0.08899936241567483,0.011968360244003278,0.010363240485624092,0.20572976625823416,0.2827384726375837,0.005844263289077788,0.37948459294292397,5.683137853953718,5,0.13070632114949474,0.1287592987977103,1,0
29,telecom,4,61.87672008812115,0.23916608741840517,2.2348441917033153,2.660029893844031,3.1745242867168324,0.7433514581632424,0.941396935877469,0.0767506426482812,0.0119084464285069,0.10047915131852442,0.3063092813831714,0.8739031148307675,0.0035925250309392473,0.39579796447532645,2.5490479522825487,2,0.11600304711162765,0.10997589330617986,0,0
2,retail,2,311.1824336540185,0.21828008634302296,1.6398536947880054,1.6578539930450868,7.221623937787882,0.9141868936878237,0.9307879098258268,0.09365287251568175,0.019159381831510863,0.32647213759679194,0.6061848508868087,0.45617242638854283,0.003065966529239505,0.4054812928802001,8.609804534524564,2,0.14398396212694425,0.144102058620897,1,0
32,energy,1,92.65119552940243,0.19685192630869502,1.0835653313310794,2.948817687519115,4.33935464670807,0.9501016377309612,0.927759515692036,0.07689984557425647,0.014389439165598324,0.3436228367799411,0.18130901762246682,0.3466367965814226,0.0012450613410294918,0.1793668775991463,18.51479481291589,3,0.11565933124975389,0.11333243834081928,1,0
9,transport,3,39.19579684826415,0.1717273771411946,1.7338782543588547,2.5502779264310833,9.684094089460148,0.8164235882314393,0.9271591343738361,0.102932005473637,0.01178159330587774,0.6231906661682551,0.4902557308473311,0.4586613574790615,0.001925066200205547,0.3769442551695198,3.5329805697116594,3,0.15197172986370489,0.12462412000451603,1,0
44,energy,1,52.572776201353555,0.2181747093039165,1.7658981760064536,1.8481615153493278,2.3006505550418965,0.791971996224188,0.7769154794867922,0.11229993955844814,0.016483215643181656,0.6542307115493148,0.4777795953292121,0.4312864271450123,0.003468395504284653,0.24483772905404427,6.5682316033340795,7,0.16264144022185437,0.15378974874320242,1,0
40,transport,3,80.95325780789695,0.13178365403225162,3.841130180325888,1.719765256556152,3.8557219490248613,0.8903777757050286,0.8307879913266696,0.09288670330418425,0.01665863904938003,0.5981418603786334,0.48497804149577634,0.3797845209398291,0.013500392669968749,0.43128705125433625,58.192625237207956,1,0.13290654449504202,0.14129365000327773,0,0
55,retail,2,38.17103069734701,0.1643540743853368,3.970070815544345,0.8150347845379993,1.0796192608108546,0.51936695822668,0.9013238497227035,0.12838302339070937,0.00124142630724318,0.38102045797421186,0.6773428565435061,0.40263994611546616,0.04078455882226152,0.5459574580048356,0.7608476295141277,2,0.16299040808467766,0.17799399176926808,0,0
44,services,5,35.40620705936274,0.20772701686856845,0.9370920628331934,4.897276701838058,1.9041387227697324,0.7642338525532795,0.5597741328480812,0.10659778356498308,0.017127759066649133,0.7550632113842863,0.590000809836429,0.5870227353790342,0.0011580176205854495,0.36080834659164984,8.441249372655603,1,0.16625207333130382,0.1529064954361172,1,0
21,services,5,54.07523540311908,0.3029761430830041,1.012368746786897,4.269866672629696,1.3908786992045257,0.843487921570882,0.6536646602452977,0.10063820849110687,0.0037143307801236645,0.30952836986526233,0.20846300808304163,0.37353915373423013,0.000994360173282726,0.29270453908067307,4.0351060807915236,1,0.12445886717137397,0.12747414437093574,0,0
58,retail,2,198.58686230846428,0.1310413924809713,2.9831469028035684,1.6819499885430065,5.297690958724407,0.8512182758363759,0.7564176856456181,0.12855605894714348,0.010676750003787146,0.4432193960990696,0.6087585018536857,0.1838510607764946,0.007819286707762347,0.5329979004900268,16.263452223353788,2,0.16278424008699835,0.16269212053044446,0,0
24,telecom,4,106.94664189340172,0.10918330886908263,0.9636380577391727,4.766493367549909,3.746883833840626,0.7601982674048677,0.7761867520003891,0.08695447158864283,0.009395324833945057,0.2170489022147602,0.11290370414851159,0.489745408197827,0.0006558402926062861,0.22920154792942188,5.980175638584375,7,0.1172120861829989,0.12474550946008851,1,0
19,energy,1,38.547855436373695,0.20281680846799133,2.439023010232615,2.231971856250549,2.653329903592272,0.8362644178819502,0.6762676063412623,0.10420997736007659,0.006654388895483325,0.3536971967023495,0.1868052631671967,0.32179377125997954,0.004455899032973106,0.40178362898222525,10.437182004772295,3,0.1643101298346203,0.13904347988150664,0,0
54,services,5,114.28107547432137,0.27657004211507596,2.2875469612678554,2.365433564931412,6.639468287395079,0.9502196971043686,0.7847697849179173,0.12651049017732097,0.0050849601072523185,0.6002435093191745,0.565658187654184,0.7594494249088086,0.0032479577814805796,0.40928717865291375,2.897174915757461,5,0.14686461166335266,0.16024132063002317,0,0
22,energy,1,54.9974818733975,0.24494150214067006,0.9856635306529854,3.967737050773093,2.142470235214424,0.5059399293913361,0.311093064991058,0.0961699617145377,0.009297440480473377,0.38897997358863196,0.25285756843244916,0.232611472231863,0.0009466760395441845,0.2716501873370133,5.525499672506263,7,0.1441225744437618,0.12945095397829082,1,0
4,services,5,73.17838536819279,0.18174828194444692,1.7279020935563332,2.7461432448644363,8.895604208073104,0.6981636063111816,0.8060381126103541,0.09339592259093148,0.018704869974328,0.36311123254650324,0.5399282880828107,0.6433479442446726,0.0016842057138995138,0.31619779398078857,2.286600180776096,3,0.13461639246172682,0.14405972785116025,0,0
28,services,5,67.73345668927529,0.2780504917353125,0.47363968131665574,5.2969725029906565,4.498984831568625,0.9217900678331592,0.5296155259122436,0.0884220791405688,0.014648243052135721,0.2514272014470517,0.23473555385446246,0.5105011647552724,0.000466813420051459,0.3582765277595947,5.438707429365177,2,0.12991169410682962,0.1423132037501115,1,0
47,energy,1,9.081883189646424,0.035187773844239656,2.0385327868003724,2.512703432106531,5.340332418502176,0.9078071712854843,0.625643924801398,0.11822444940274145,0.01458822169034977,0.5310333430677402,0.5865445077288458,0.34136269629987154,0.0024914686781487526,0.3212775190763023,3.487293027990094,3,0.166816065949149,0.15277059385990735,1,0
11,manufacturing,0,4.094642469537938,0.2609153117351038,1.9450122981368432,2.6443144012519304,1.7420459333676168,0.6521643412678543,0.8876800123249611,0.10712405922817866,0.019409258672738024,0.4633326340477051,0.3997404158561951,0.049747002012263314,0.0025891377781858474,0.26256300641672947,17.09167284005381,2,0.16376422301451463,0.1505142235617435,0,0
27,telecom,4,66.19654079244766,0.1548650427370668,1.6270588011166405,4.0793207310497195,2.035211014757749,0.6636021746386266,0.6930187237240791,0.081489943210895,0.01281429364507917,0.36844370430009193,0.19582814681914662,0.43124945428806527,0.0011179615583277376,0.41383074278105114,27.742738616635247,1,0.11366244710694952,0.12482772915513056,1,0
7,services,5,26.44502162727513,0.23039905465480398,1.1492109571475828,4.477810831966247,5.373652563739677,0.7296932120328589,0.9451046624798503,0.10872926256285662,0.0161194948981229,0.7056788202926145,0.26972909902928816,0.6506964111786931,0.000837784578725904,0.2886599302822137,27.62284934127905,5,0.14165134386446449,0.1564230576022762,1,0
41,telecom,4,13.553255797099496,0.2606384671170723,3.244015932515216,0.7152143941903744,2.273959109186461,0.9952377001591759,0.8747107126457887,0.09613400721843746,0.01910569392963843,0.7138188805142782,0.4999263267015968,0.33011826509816616,0.013835819484600545,0.3931075859259334,6.246955476301013,7,0.14573057327824637,0.14050155929468627,0,0
28,manufacturing,0,27.147693156472815,0.1954971209245832,0.7244618076436609,4.018563299268988,0.8117007546884809,0.7651948470728382,0.6929817378948482,0.08488469856702782,0.01427867830871303,0.1202999604537955,0.2844760024865794,0.15194910714582538,0.0012013038314129163,0.2350849873602743,1.2183370232205093,2,0.14339386289688674,0.12607688531658798,1,0
19,transport,3,119.81467205072344,0.18561126941185704,1.8838347940126434,2.306963911840487,2.0613788700489883,0.9408061234208102,0.6843024318890525,0.09871078428668448,0.004663416261089632,0.5875986798589719,0.23683509792638507,0.35499063902161254,0.0036599062844194985,0.3195098790722476,2.561807745847767,2,0.12050379479140784,0.1300689315106051,1,0
13,retail,2,74.00641908249517,0.14868045451630102,1.1894698177419423,1.7241532706108382,2.5646285130564648,0.8258816471806418,0.9621103108211729,0.11110547102295931,0.013019341613585622,0.6085743435824021,0.3222328343072645,0.30951230998620083,0.0029521364516168287,0.3761773077974209,5.009373408846045,3,0.1527552585171321,0.15228441375704835,0,0
33,services,5,105.214068504831,0.31531999684825507,1.184332651302604,4.554788854526818,3.424002791386021,0.6520672803958042,0.8443062393751294,0.08452076775378044,0.018935630073507074,0.30192632116484,0.19689265616514448,0.6997353328393047,0.0007830678526548657,0.249182650930303,3.3932421804749056,1,0.15110556525381516,0.12444976847482092,1,0
40,telecom,4,80.24875308791523,0.2075578834402491,2.2013358963681253,1.4160038142351896,5.444832304130966,0.7831837019908812,0.847422986813419,0.08634622533095508,0.017967518595576753,0.5505117282304492,0.5559670375816957,0.5488609408445185,0.005956213197315899,0.3731086803974587,4.814039717554303,3,0.12203671792174428,0.14342279788251855,0,0
56,telecom,4,25.002924859660087,0.19778744921960134,3.989978647926782,2.113136997833503,4.934583319533944,0.6903025446132014,0.5132650816464942,0.1291914401674411,0.005550820617334174,0.4703767129107676,0.6901339211358344,0.460624903148573,0.013784813887941042,0.47510746389657516,31.826654365212036,3,0.1895599859190868,0.16063809141972746,1,0
26,retail,2,105.64274965705334,0.30075541833556896,0.18525799938974113,4.683301878199405,0.6910288477548876,0.8842189613644224,0.37977566001630025,0.08843129663109299,0.006792586242694114,0.2927238072092479,0.08346289742381402,0.37361232242461945,0.00046819350150071833,0.2413995850551699,44.878697568934086,1,0.11469545686073124,0.12313049021631679,1,0
9,energy,1,89.82638174583433,0.13979942814026336,1.5380294814048372,2.547877057656403,1.6378823998282723,0.8416010795211769,0.5500799335057313,0.11004489361120465,0.014223956076750179,0.7244250114935852,0.8008968349534884,0.5214899861030021,0.002217427946284267,0.3900826199097578,19.255802749076025,2,0.15121989734190477,0.15667461619566142,1,0
49,telecom,4,49.40932557286233,0.1600180157649033,2.918831146985965,1.5135650339652902,3.5781648468927902,0.8007334131395804,0.6643251112649808,0.11188475918083267,0.0058155461430408634,0.7225384483542613,0.5250479649547519,0.3003336437148114,0.010225831717050198,0.34025818061260266,8.140669740700053,2,0.15423395459199343,0.147286645546898,0,0
